EnsemblGeneID,GeneID,Var1,RHC3555__Bcell__#7DEA7B,RHC3557__Bcell__#7DEA7B,RHC3562__Bcell__#7DEA7B,RHC3594__Bcell__#7DEA7B,RHC3596__Bcell__#7DEA7B,RHC3600__Bcell__#7DEA7B,RHC3602__Bcell__#7DEA7B,RHC3633__Bcell__#7DEA7B,RHC4079__Fibroblast__#FB4E09,RHL2786__Bcell__#7DEA7B
ENSG00000112796,59084,chr6:46126923-46138708_ENPP5_ENSG00000112796.5,0,0,0,0,0.0499744,0,0,0,0,0
ENSG00000112799,9450,chr6:6346697-6655216_LY86_ENSG00000112799.4,0,0,0,0,0,0,0,0,0,0
ENSG00000112812,10279,chr6:27215479-27224403_PRSS16_ENSG00000112812.11,0,7.09501,0,26.2002,0,0,0,0,0,0
ENSG00000112818,4224,chr6:46761126-46807515_MEP1A_ENSG00000112818.5,0,0,0,0,0,0,0,0,0,0
ENSG00000112837,9096,chr6:85397068-85474237_TBX18_ENSG00000112837.12,0,0,0,0,0,0,0,0,0,0
ENSG00000112851,55914,chr5:65222302-65378377_ERBB2IP_ENSG00000112851.10,0,0.903095,0,2.91983,0,0,0,0,15.4153,30.4402
ENSG00000112852,56133,chr5:140474226-140476962_PCDHB2_ENSG00000112852.4,0,0,0,0,0,0,0,0,0,0
ENSG00000112855,23438,chr5:140044260-140086248_HARS2_ENSG00000112855.10,0,0,0,0,0,0,0,0,0,0
ENSG00000112874,83594,chr5:102884555-102898494_NUDT12_ENSG00000112874.5,0,0,0,0,0,0,0,0,0,0
ENSG00000112877,55722,chr5:612386-693510_CEP72_ENSG00000112877.6,0,0,0,0,0,0,0,0,0,0
ENSG00000112893,4124,chr5:109025066-109205326_MAN2A1_ENSG00000112893.5,0,3.2313,0,1.10619,0.660376,0,0,0.502465,15.8716,1.24461
ENSG00000112902,9037,chr5:9001885-9546187_SEMA5A_ENSG00000112902.7,0,0,0,0.0656399,0,0,0,0,0,0
ENSG00000112936,730,chr5:40909353-40983041_C7_ENSG00000112936.14,0,0,0,0,0,0,2.88685,0,0,0
ENSG00000112941,11044,chr5:6714717-6757161_PAPD7_ENSG00000112941.8,0,211.564,0,1.54003,0,0,0,0,0,0
ENSG00000112964,2690,chr5:42423878-42721979_GHR_ENSG00000112964.9,0,0,0,0,0,0,0,0,0,0
ENSG00000112972,3157,chr5:43287702-43313614_HMGCS1_ENSG00000112972.10,1.46929,0,429.38,0,0,0,1.37193,0,0,28.9363
ENSG00000112977,1611,chr5:10679341-10770406_DAP_ENSG00000112977.11,0,0,0,0,0,0,197.935,0,0,36.3844
ENSG00000112981,8382,chr5:137450865-137475132_NME5_ENSG00000112981.3,0,0,0,0,0,0.472595,0,0,0,0
ENSG00000112983,10902,chr5:137475454-137549032_BRD8_ENSG00000112983.13,0,0,0,0,11.2974,0,32.9271,0,187.916,325.317
ENSG00000112984,10112,chr5:137475454-137549032_KIF20A_ENSG00000112984.7,0,0,0,0,0,0,1.22083,0,0,0
ENSG00000112992,23530,chr5:43571695-43707507_NNT_ENSG00000112992.12,0,11.033,0,0,0.0406661,0,0,0,0,0
ENSG00000112996,10884,chr5:44809026-44820530_MRPS30_ENSG00000112996.5,0,41.2847,0,0,0,0.114715,0,0.694046,0,0
ENSG00000113013,3313,chr5:137890570-137911133_HSPA9_ENSG00000113013.8,73.4599,179.393,0,0,283.221,0,0,3.94413,0,0
ENSG00000113048,23107,chr5:71515235-71656052_MRPS27_ENSG00000113048.12,0.292157,75.0406,0,8.03495,16.1343,4.21686,0,0,0.500623,0
ENSG00000113068,5201,chr5:139554226-139682706_PFDN1_ENSG00000113068.5,0,0,0,0,1.01928,0,0,5.3157,0,0
ENSG00000113070,1839,chr5:139712427-139726216_HBEGF_ENSG00000113070.6,0,0,0,0,0,0,0,0,0,0
ENSG00000113073,83697,chr5:139739786-139780952_SLC4A9_ENSG00000113073.10,0,0,0,0,0,0,0,0,0,0
ENSG00000113083,4015,chr5:121297655-121413980_LOX_ENSG00000113083.8,0,0,0,0,0,0,0,0,0,0
ENSG00000113088,3003,chr5:54273691-54338672_GZMK_ENSG00000113088.5,0,0,0,0,0,507.354,0,0,0,0
ENSG00000113100,1007,chr5:26880708-27121257_CDH9_ENSG00000113100.5,0,0,0,0,0,0,0,0,0,0
ENSG00000113108,10307,chr5:139781398-139973337_APBB3_ENSG00000113108.13,0,0,0,0,0,0,0,0,0,0
ENSG00000113119,55374,chr5:140018324-140042064_TMCO6_ENSG00000113119.8,0,0,0,0,0,0,0,0,0,0
ENSG00000113140,6678,chr5:151040656-151104343_SPARC_ENSG00000113140.6,0,0,0,196.132,0,0,0,0,1089.29,0
ENSG00000113141,3550,chr5:140018324-140042064_IK_ENSG00000113141.11,0.417746,20.4423,0.396994,221.072,0,138.084,64.3938,0,99.2908,217.434
ENSG00000113161,3156,chr5:74615979-74657929_HMGCR_ENSG00000113161.11,0,97.5199,269.029,0,0,0,0,0,0,0
ENSG00000113163,10087,chr5:74664310-74896969_COL4A3BP_ENSG00000113163.11,0,0,0,0,0,0.398008,0,0,53.1511,0
ENSG00000113194,23197,chr5:175874628-175937075_FAF2_ENSG00000113194.8,14.4863,0,0,62.2881,0,22.0929,0,71.714,31.3764,0
ENSG00000113196,9421,chr5:153854531-153857824_HAND1_ENSG00000113196.2,0,0,0,0,0,0,0,0,0,0
ENSG00000113205,56132,chr5:140479828-140483406_PCDHB3_ENSG00000113205.2,0,0,0,0,0,0,0,0,0,0
ENSG00000113209,26167,chr5:140514799-140517703_PCDHB5_ENSG00000113209.6,0,0,0,0,0,0,0,0,0,0
ENSG00000113211,56130,chr5:140529682-140532868_PCDHB6_ENSG00000113211.3,0,0,0,0,0,0,0,0,0,0
ENSG00000113212,56129,chr5:140552242-140555957_PCDHB7_ENSG00000113212.4,0,0,0,0,0,0,0,0,0,0
ENSG00000113231,8622,chr5:76506273-76916436_PDE8B_ENSG00000113231.9,0,0,0,0,0,0,0,0,0,0
ENSG00000113240,57396,chr5:178029664-178057616_CLK4_ENSG00000113240.8,0,0,2.92559,79.3464,0,0,0,0,0,0
ENSG00000113248,56121,chr5:140625146-140627799_PCDHB15_ENSG00000113248.3,0,0,0,0,0,0,0,0,0,0
ENSG00000113249,26762,chr5:156456423-156486130_HAVCR1_ENSG00000113249.8,0,0,0,0,0,0,0,0,0,0
ENSG00000113262,2916,chr5:178396390-178423207_GRM6_ENSG00000113262.10,0,0,0,0,0,0.615589,0,0,0,0
ENSG00000113263,3702,chr5:156512842-156682201_ITK_ENSG00000113263.8,0,0,0,0,0,0,0,2.46179,0,0
ENSG00000113269,55819,chr5:179338650-179499118_RNF130_ENSG00000113269.9,0,0,0,0,0,0,0,0,0,0.570549
ENSG00000113272,54974,chr5:157158204-157168456_THG1L_ENSG00000113272.9,0,0,0,0,0.407685,1.27613,0,0,0,0
ENSG00000113273,411,chr5:78073031-78281910_ARSB_ENSG00000113273.11,0,0,0,0,0,0,0,0,0,0
ENSG00000113282,9685,chr5:157212750-157286183_CLINT1_ENSG00000113282.9,3.00485,384.407,0,0.307029,184.932,3868.98,1.2834,776.597,18.5794,46.6274
ENSG00000113296,7060,chr5:79287133-79379477_THBS4_ENSG00000113296.10,0,0,0,0,0,0,0,0,0,0
ENSG00000113300,57472,chr5:179921411-180005405_CNOT6_ENSG00000113300.7,0,0,0,0,0,0.182045,0,0,0,0
ENSG00000113302,3593,chr5:158737940-158789842_IL12B_ENSG00000113302.4,0,0,0,0,0,0,0,0,0,0
ENSG00000113303,79908,chr5:180326076-180377906_BTNL8_ENSG00000113303.7,0,0,0,0,0,0,0,0,0,0
ENSG00000113312,7265,chr5:159436119-159546430_TTC1_ENSG00000113312.6,1.85265,104.556,0,1.58189,0,0,0,126.434,12.4542,87.7374
ENSG00000113318,4437,chr5:79922046-80172279_MSH3_ENSG00000113318.9,0,0,0,0,0,0,0,0,0,0
ENSG00000113319,5924,chr5:80243515-80597379_RASGRF2_ENSG00000113319.7,0,0,0,0,0,0,0,0,0,0
ENSG00000113327,2566,chr5:161494545-161582542_GABRG2_ENSG00000113327.10,0,0,0,0,0,0,0,0,0,0
ENSG00000113328,900,chr5:162864574-162887146_CCNG1_ENSG00000113328.14,0.786412,0,36.0641,0,0,0,6.40086,504.148,28.7621,7.7272
ENSG00000113356,10622,chr5:89754019-89810370_POLR3G_ENSG00000113356.6,0,0,0,0,0,0,0,0,0,0
ENSG00000113360,29102,chr5:31400603-31532303_DROSHA_ENSG00000113360.12,0,0,0,0,2.24329,2.58337,0,0,0,0
ENSG00000113361,1004,chr5:31094083-31329253_CDH6_ENSG00000113361.8,0,0,0,0,0,0,0,0,0,0
ENSG00000113368,4001,chr5:126112314-126172712_LMNB1_ENSG00000113368.7,0,0,0,0,0,0,0,0,0,0
ENSG00000113369,57561,chr5:90664540-90679176_ARRDC3_ENSG00000113369.4,32.9888,2753.89,664.332,1225.72,1620.61,0.163733,5.06418,5.36928,20.5241,165.896
ENSG00000113384,64083,chr5:32124809-32174456_GOLPH3_ENSG00000113384.9,0,21.8406,0,0,0,35.6934,0,74.5156,5.69673,0
ENSG00000113387,10923,chr5:32531738-32604185_SUB1_ENSG00000113387.7,902.992,87.6408,557.138,0.673047,292.57,319.398,505.992,181.767,646.644,1624.95
ENSG00000113389,4883,chr5:32689175-32791819_NPR3_ENSG00000113389.11,0,0,0,0,0,0,0,0,0,0
ENSG00000113391,83989,chr5:92953774-93447404_FAM172A_ENSG00000113391.12,0,0,0,0,0,0,0,0,0,0
ENSG00000113396,28965,chr5:127593600-128369335_SLC27A6_ENSG00000113396.8,0,0,0,0,0,0.373303,0,0,0,0
ENSG00000113407,6897,chr5:33440801-33469644_TARS_ENSG00000113407.9,0,0,0,4.86858,21.1713,0,0,0,0,102.689
ENSG00000113430,50805,chr5:1877540-1887350_IRX4_ENSG00000113430.5,0,0,0,0,0,0,0,0,0,0
ENSG00000113441,4012,chr5:96149730-96373219_LNPEP_ENSG00000113441.11,0.190659,0,0,0,0.831823,0.0375096,0.0441503,0,0,0
ENSG00000113448,5144,chr5:58264864-59843484_PDE4D_ENSG00000113448.12,0,26.874,0,0,0,0.078128,0,0,25.5157,0
ENSG00000113456,5810,chr5:34905368-34926101_RAD1_ENSG00000113456.14,0,73.383,0,0,5.54348,9.36914,0,3.03776,0,0
ENSG00000113460,55299,chr5:34905368-34926101_BRIX1_ENSG00000113460.8,0,186.62,0.57652,2.19635,0,0,0,0,0,0
ENSG00000113492,64902,chr5:34998205-35048198_AGXT2_ENSG00000113492.9,0,0,0,0,0,0,0,0,0,0
ENSG00000113494,5618,chr5:35048860-35230794_PRLR_ENSG00000113494.12,0,0.263984,0,0,2.27599,0,0,0,0,0
ENSG00000113504,10723,chr5:1050498-1112150_SLC12A7_ENSG00000113504.15,0,0,0,0,0,0,0,0,0,0
ENSG00000113520,3565,chr5:132009677-132018368_IL4_ENSG00000113520.6,0,0,0,0,0,0,0,0,0,0
ENSG00000113522,10111,chr5:131877135-131999964_RAD50_ENSG00000113522.9,0,750.666,0,0,11.3176,0,19.7996,0.84748,15.1911,4.77475
ENSG00000113525,3567,chr5:131877135-131999964_IL5_ENSG00000113525.5,0,0,0,0,0,0,0,0,0,0
ENSG00000113532,7903,chr5:100142638-100238970_ST8SIA4_ENSG00000113532.8,0,0,0,0,4.30093,2.69072,0,0,0,0
ENSG00000113552,10007,chr5:141371313-141392606_GNPDA1_ENSG00000113552.11,0,0,22.8259,0,0,0,0,0,0,0
ENSG00000113555,51294,chr5:141323149-141369856_PCDH12_ENSG00000113555.4,0,0,0,0,0,0,0,0,0,0
ENSG00000113558,6500,chr5:133450401-133706738_SKP1_ENSG00000113558.14,51.9399,292.141,236.858,0.309325,26.5125,71.7404,1.10748,0,125.223,1060.69
ENSG00000113569,9631,chr5:37288238-37371283_NUP155_ENSG00000113569.11,0,0,0,0,0,0,0.0659471,0,4.6576,0
ENSG00000113575,5515,chr5:133450401-133706738_PPP2CA_ENSG00000113575.5,0,24.7892,47.6448,0.0645054,31.5941,0,0,0,0,13.7463
ENSG00000113578,2246,chr5:141689991-142077617_FGF1_ENSG00000113578.13,0,0,0,0,0,0,0,0,1.16957,0
ENSG00000113580,2908,chr5:142657495-142815077_NR3C1_ENSG00000113580.10,0,0,0,0.264936,0,0,131.02,0,0,9.03749
ENSG00000113583,56951,chr5:133291200-133304478_C5orf15_ENSG00000113583.6,0,0,0,162.697,0,111.799,0,0,0,0
ENSG00000113593,23398,chr5:64859062-64883376_PPWD1_ENSG00000113593.7,0,0,0,0,2.69884,0,15.4024,0,0,0
ENSG00000113594,3977,chr5:38475064-38671318_LIFR_ENSG00000113594.5,0,0,0,0,0,0,0,0,0,0
ENSG00000113595,373,chr5:64885506-65167553_TRIM23_ENSG00000113595.10,0,0,0,0,0,0,0.954688,2.47558,0,0
ENSG00000113597,80006,chr5:64885506-65167553_TRAPPC13_ENSG00000113597.13,0,0,0,0,0,0,0,20.8874,0,0
ENSG00000113600,735,chr5:39284363-39462402_C9_ENSG00000113600.6,0,0,0,0,0,0,0,0,0,0
ENSG00000113615,10802,chr5:133936833-134063513_SEC24A_ENSG00000113615.8,0,0,0,0,0,0,0.781845,0,0.202758,0.911958
ENSG00000113621,79770,chr5:134209492-134237215_TXNDC15_ENSG00000113621.10,0,0,0,0,205.029,0,0,0,45.175,242.68
ENSG00000113638,23548,chr5:40714576-40756077_TTC33_ENSG00000113638.8,0,0,0,43.7768,0,0,0,0,0,0
ENSG00000113643,5917,chr5:167913449-167946304_RARS_ENSG00000113643.4,75.4799,8.38413,0,0,0,0.622523,0,0,4.34429,0
ENSG00000113645,23286,chr5:167718655-167899308_WWC1_ENSG00000113645.9,0,0,0,0,0,0,0,0,0,0
ENSG00000113648,9555,chr5:134363424-134736986_H2AFY_ENSG00000113648.12,42.794,11.5799,0,0,0,0.367346,0,0,0.183337,82.7999
ENSG00000113649,10915,chr5:145826873-145891524_TCERG1_ENSG00000113649.7,0,594.231,0,30.4708,3.08517,176.809,0,307.532,0,93.775
ENSG00000113657,1809,chr5:146770373-146889619_DPYSL3_ENSG00000113657.8,0,0,0,0,0,0,0,0,0,0
ENSG00000113658,4090,chr5:135465195-135524435_SMAD5_ENSG00000113658.12,0,2.08346,0,0,0,2.47047,11.3505,0.720035,5.87023,0
ENSG00000113712,1452,chr5:148871759-148931007_CSNK1A1_ENSG00000113712.12,160.791,258.184,0,5.80885e-07,0,0,0,313.449,36.1167,9.98905
ENSG00000113716,22993,chr5:149340299-149432386_HMGXB3_ENSG00000113716.8,0,0,0,0,0,0,0,0,0.0696886,0
ENSG00000113719,57222,chr5:172261277-172379688_ERGIC1_ENSG00000113719.11,1.73111,1.87213,0,0.803221,5.90935,0,0,0,0,2.07351
ENSG00000113721,5159,chr5:149493399-149535435_PDGFRB_ENSG00000113721.9,0,0,0,0,0,0,0,0,15.6684,0
ENSG00000113722,1044,chr5:149546357-149564120_CDX1_ENSG00000113722.12,0,0,0,0,50.489,0,0,0,0,0
ENSG00000113732,8992,chr5:172410759-172462448_ATP6V0E1_ENSG00000113732.4,0,0,416.323,403.009,0,0,230.901,0,0,10.7202
ENSG00000113734,662,chr5:172571164-172591390_BNIP1_ENSG00000113734.13,0,0,0,0,0,0,0,0,0,0
ENSG00000113739,8614,chr5:172741715-172756506_STC2_ENSG00000113739.6,0,0,0,0,0,0,0,0,0,0
ENSG00000113742,80315,chr5:173315282-173388979_CPEB4_ENSG00000113742.8,445.617,7.24012,13.4287,1.98526,39.4718,8.66713,0.182713,15.9311,0.57224,14.5233
ENSG00000113749,3274,chr5:175085032-175113245_HRH2_ENSG00000113749.5,0,0,0,0,0,0,0,0,0,0
ENSG00000113758,1627,chr5:176883608-176901402_DBN1_ENSG00000113758.9,0,0,0,0,0,0,0,0,0,0
ENSG00000113761,23567,chr5:176449696-176508190_ZNF346_ENSG00000113761.7,0,3.01939,0,21.3797,0,0,0,0,0,0
ENSG00000113763,90249,chr5:176237477-176326333_UNC5A_ENSG00000113763.6,0,0,0,0,0,0,0,0,0,0
ENSG00000113790,1962,chr3:184880658-184999778_EHHADH_ENSG00000113790.6,0,0,0,0,0,0.655863,0,0,0,0
ENSG00000113805,5067,chr3:74311718-74570291_CNTN3_ENSG00000113805.8,0.829594,0,0,0,0,0,0.683541,0,0,0
ENSG00000113810,10051,chr3:159943422-160203561_SMC4_ENSG00000113810.11,0,99.2869,0,0,0,18.8676,0,0,0.380573,98.0754
ENSG00000113811,58515,chr3:53918436-53926015_SELK_ENSG00000113811.6,793.544,78.164,458.192,271.553,8.48096,417.368,852.583,408.304,148.61,1072.79
ENSG00000113812,93973,chr3:53901092-53916296_ACTR8_ENSG00000113812.9,0,0,0,0,0,0.19874,0,0,0,27.4204
ENSG00000113838,55171,chr3:186256229-186315061_TBCCD1_ENSG00000113838.8,0.338106,2.50548,101.441,0,0.141184,0.386485,0.190091,0,13.2427,0
ENSG00000113845,51300,chr3:119217378-119278449_TIMMDC1_ENSG00000113845.5,1025.44,0,0,0,0,0,0,0,0,0
ENSG00000113851,51185,chr3:3168599-3221394_CRBN_ENSG00000113851.9,35.7462,1.18924,0,0,0,0,0,1.01441,10.8138,0
ENSG00000113889,3827,chr3:186435037-186478330_KNG1_ENSG00000113889.7,0,0,0,0,0,0,0,1.1435,0,0
ENSG00000113905,3273,chr3:186353757-186396029_HRG_ENSG00000113905.4,0,0,0,0,0,0,0,0,0,0
ENSG00000113916,604,chr3:187416046-187463515_BCL6_ENSG00000113916.13,0,0,0,0,0,0,0,0,0,0
ENSG00000113924,3081,chr3:120347019-120401418_HGD_ENSG00000113924.7,0,0,0,0,0,0,0,0,0,0
ENSG00000113946,10686,chr3:190040329-190129932_CLDN16_ENSG00000113946.3,0,0,0,0,0,0,0,0,0,0
ENSG00000113966,84100,chr3:97483364-97519953_ARL6_ENSG00000113966.5,0,0,0,0,0,0,0,0,0,0
ENSG00000113971,27031,chr3:132276981-132593067_NPHP3_ENSG00000113971.14,0,0,0,0,0,0,1.01492,0,1.02962,0
ENSG00000114013,942,chr3:121774212-121839983_CD86_ENSG00000114013.11,0,39.4095,0,0,0,0,0,0,0,8.04096
ENSG00000114019,51421,chr3:134070693-134094321_AMOTL2_ENSG00000114019.10,0,0,0,0,0,0,0,0,0,0
ENSG00000114021,56954,chr3:100053544-100075710_NIT2_ENSG00000114021.7,0,119.719,41.607,0,51.0563,0,0,0,0,0
ENSG00000114023,26355,chr3:122103022-122134882_FAM162A_ENSG00000114023.11,9.52712,6.02345,0,164.714,0.874676,0,0,0,0,0
ENSG00000114026,4968,chr3:9791627-9896822_OGG1_ENSG00000114026.17,0,0,0,0,0,0,0,0,0,0
ENSG00000114030,3836,chr3:122135053-122233792_KPNA1_ENSG00000114030.8,0,0,0,0,0,20.9132,0,12.3679,0,268.233
ENSG00000114054,5096,chr3:135969147-136471220_PCCB_ENSG00000114054.9,0,0,0,0,63.384,6.15006,0,168.197,0,0
ENSG00000114062,7337,chr15:25497371-25684128_UBE3A_ENSG00000114062.13,0.173001,1.03363,0,0,4.88251,3.91457,0.415906,149.42,65.8755,114.48
ENSG00000114098,25852,chr3:137906108-138048728_ARMC8_ENSG00000114098.13,0,54.9875,0,0,0.175372,0,0,0,0,0
ENSG00000114107,80321,chr3:138213185-138313380_CEP70_ENSG00000114107.4,0,0,0,0,0,0,0,0,0,0
ENSG00000114113,5948,chr3:139108656-139396859_RBP2_ENSG00000114113.2,0,0,0,0,0,0,0,0,0,0
ENSG00000114115,5947,chr3:139108656-139396859_RBP1_ENSG00000114115.5,0,0,0,0,0,0,0,0,0,0
ENSG00000114120,55186,chr3:140660671-140698775_SLC25A36_ENSG00000114120.7,0,69.2217,0,0.694665,0,32.8891,0,207.228,0,0
ENSG00000114124,131890,chr3:141496989-141537332_GRK7_ENSG00000114124.2,0,0,0,0,0,0,0,0,0,0
ENSG00000114125,9616,chr3:141457045-141466402_RNF7_ENSG00000114125.9,0.311994,16.2293,0,0,0,0,0,0,203.907,12.2741
ENSG00000114126,7029,chr3:141663269-141868386_TFDP2_ENSG00000114126.13,0,118.737,0,0,0,0,0,0.0773693,0,0
ENSG00000114127,54464,chr3:142025448-142166904_XRN1_ENSG00000114127.6,0,317.854,0,17.8519,5.04942,217.042,0,312.865,0,124.693
ENSG00000114166,8850,chr3:20081514-20195896_KAT2B_ENSG00000114166.7,96.2475,0,0,0,0,0,22.6269,65.0323,1.65099,0
ENSG00000114200,590,chr3:165490691-165555260_BCHE_ENSG00000114200.5,0,0,0,0,0,0,0,0,0,0
ENSG00000114204,5276,chr3:167159576-167371771_SERPINI2_ENSG00000114204.10,0,0,0,0,0,0,0,0,0,0
ENSG00000114209,11235,chr3:167401085-167452727_PDCD10_ENSG00000114209.10,0,0,0,0.867276,0,0,0,0,0,0
ENSG00000114248,79782,chr3:169556966-169587718_LRRC31_ENSG00000114248.5,0,3.01696,0,0,0,0,0,0,0,0
ENSG00000114251,7474,chr3:55499742-55523973_WNT5A_ENSG00000114251.9,0,0,0,0,0,0,0,0,85.5491,0
ENSG00000114268,5210,chr3:48555116-48601206_PFKFB4_ENSG00000114268.7,0,0,0,0,0,0,0,0,0,0
ENSG00000114270,1294,chr3:48601505-48632700_COL7A1_ENSG00000114270.11,0,0,0,0,0,0,0,0,0,0
ENSG00000114279,2257,chr3:191857183-192485553_FGF12_ENSG00000114279.9,0,0,0,0,0,0,0,0,0,0
ENSG00000114302,5576,chr3:48782029-48889414_PRKAR2A_ENSG00000114302.11,0,0,2.15664,0,0,0,0,0,0,0
ENSG00000114315,3280,chr3:193853933-193856521_HES1_ENSG00000114315.3,0,95.2972,2.51782,2.26948,77.4426,0,28.2538,0,81.9398,6.8688
ENSG00000114331,23527,chr3:194995464-195163807_ACAP2_ENSG00000114331.8,0,13.211,0,0,108.04,0,0,0,0,0
ENSG00000114346,1894,chr3:172468471-172539264_ECT2_ENSG00000114346.9,0,0,0,0,0,0,0,0,0,0
ENSG00000114349,2779,chr3:50229044-50233949_GNAT1_ENSG00000114349.5,0,0,0,0,0,0,0,0,0,0
ENSG00000114353,2771,chr3:50263723-50296787_GNAI2_ENSG00000114353.12,0,3.12232,3.94018,135.218,0,2.45553,0.829715,0.509777,0.507978,0
ENSG00000114354,10342,chr3:100428204-100467810_TFG_ENSG00000114354.8,0,8.94558,41.2474,0,16.5438,0,0,0,0.488884,0
ENSG00000114378,3373,chr3:50337319-50349812_HYAL1_ENSG00000114378.12,0,0,0,0,0,0,0,0,0,0
ENSG00000114383,11334,chr3:50355220-50365682_TUSC2_ENSG00000114383.5,0,0,0,0,0,0,0,0,0,0
ENSG00000114388,10641,chr3:50384760-50541675_NPRL2_ENSG00000114388.8,0,0,0,0,9.87012,4.51544,30.2625,0,0,0
ENSG00000114391,6152,chr3:101399934-101405626_RPL24_ENSG00000114391.8,472.264,1132.54,195.134,1439.34,207.712,1688.93,834.346,219.353,334.613,1245.09
ENSG00000114395,11068,chr3:50384760-50541675_CYB561D2_ENSG00000114395.6,0,0,0,0,0,0,12.6008,0,0,0
ENSG00000114405,57415,chr3:61547242-62355005_C3orf14_ENSG00000114405.6,0,0,0,0,0,0,0,0,0,0
ENSG00000114416,8087,chr3:180319917-180700541_FXR1_ENSG00000114416.13,0,0,0,0,0,112.76,0,0,0,0
ENSG00000114423,868,chr3:105374304-105588396_CBLB_ENSG00000114423.14,0,80.2819,0,0.207731,0,0,1.09703,0,0,0
ENSG00000114439,56987,chr3:107241782-107530171_BBX_ENSG00000114439.14,0,0,3.75516,0,0.0625675,0,0,0,0.183447,15.8157
ENSG00000114446,55081,chr3:107879658-107941417_IFT57_ENSG00000114446.4,0,0,0,0,0,0,0,0,0,1.85128
ENSG00000114450,59345,chr3:179116989-179169378_GNB4_ENSG00000114450.5,0,0,0,0,0,0,0,0,0,0
ENSG00000114455,11148,chr3:108015375-108097132_HHLA2_ENSG00000114455.9,0,0.845842,0,0,0,0,0,0,0,0
ENSG00000114473,84223,chr3:197615945-197687013_IQCG_ENSG00000114473.9,0,0,242.91,0,0,0,1237.65,0,0,0
ENSG00000114480,2632,chr3:81538849-81811312_GBE1_ENSG00000114480.8,0,7.22386,0,0,0,0,0,0,0,0
ENSG00000114487,27136,chr3:108677085-108836989_MORC1_ENSG00000114487.5,0,0,0,0,0,0,0,0,0,0
ENSG00000114491,7372,chr3:124449212-124464040_UMPS_ENSG00000114491.9,0,0,0,0,0,0,0,0,0,0
ENSG00000114503,22916,chr3:196662272-196669468_NCBP2_ENSG00000114503.6,0,11.3038,0,0,236.899,0,0,0.74287,0,305.387
ENSG00000114520,8723,chr3:125165494-125239041_SNX4_ENSG00000114520.6,0.874596,0,0,0,0,0,0,0,50.3744,0
ENSG00000114529,79669,chr3:111805181-111852152_C3orf52_ENSG00000114529.8,0,0,0,0,0,0,0,0,0,0
ENSG00000114541,23150,chr3:69219140-69591734_FRMD4B_ENSG00000114541.10,0,0,0,0,0,0,0,0,0,0
ENSG00000114544,54946,chr3:125725197-125820404_SLC41A3_ENSG00000114544.11,0,0,0,0,0,0,0,0,0,0
ENSG00000114547,152015,chr3:125687986-125702297_ROPN1B_ENSG00000114547.5,0,0,0,0,0,0,0,0,0,0
ENSG00000114554,5361,chr3:126707436-126756235_PLXNA1_ENSG00000114554.7,0,0.35407,0,0,0.0855447,0,0,0,0,0
ENSG00000114573,523,chr3:113465718-113530903_ATP6V1A_ENSG00000114573.5,0,0,0,0,0,0,0,0,0,82.2998
ENSG00000114626,80325,chr3:127391777-127399768_ABTB1_ENSG00000114626.13,0.405916,0.490669,0,0,0,14.6498,0,0,0,0
ENSG00000114631,50512,chr3:127348023-127391652_PODXL2_ENSG00000114631.10,0,0,0,0,0,0,0,0,0,0
ENSG00000114638,7348,chr3:118864996-118924000_UPK1B_ENSG00000114638.3,0,0.98713,0,0,0,0,0.350239,0,0,0
ENSG00000114646,10675,chr3:47603728-47622282_CSPG5_ENSG00000114646.5,0,0,0,0,289.347,0,0,0,0,0
ENSG00000114648,23276,chr3:47205986-47388306_KLHL18_ENSG00000114648.7,0,0,0,0,0,0,0,0,0,0
ENSG00000114650,22937,chr3:47455202-47518616_SCAP_ENSG00000114650.14,0,7.75918,0,0,0,0,0,0,0,0
ENSG00000114654,79825,chr3:128598438-128759585_EFCC1_ENSG00000114654.6,0,0,0,0,0,0,0,0,207.124,0
ENSG00000114656,57501,chr3:128598438-128759585_KIAA1257_ENSG00000114656.6,0,0,0,0,0,0,0,0,0,0
ENSG00000114670,79858,chr3:130569438-131100319_NEK11_ENSG00000114670.9,0,0,0,0,10.4386,0,0,0,0,0
ENSG00000114686,11222,chr3:131181055-131221827_MRPL3_ENSG00000114686.4,1.36245,0,0,116.681,1.88249,0,0,0,96.7617,0
ENSG00000114698,57088,chr3:145910125-145968966_PLSCR4_ENSG00000114698.10,0,0,0,0,0,0,0,0,0,0
ENSG00000114735,51409,chr3:50595461-50622366_HEMK1_ENSG00000114735.5,0,0,0,0,0,0,0,0,0,0
ENSG00000114737,1154,chr3:50643920-50686720_CISH_ENSG00000114737.11,0,0,0,0,0,0,0,0,0,0
ENSG00000114738,7867,chr3:50643920-50686720_MAPKAPK3_ENSG00000114738.6,0,0,7.51735,0,0,0,0,0,0,0
ENSG00000114739,93,chr3:38492517-38534633_ACVR2B_ENSG00000114739.9,0,5.66916,0,0,0,0,0,0,0,0
ENSG00000114742,57599,chr3:39093488-39180394_WDR48_ENSG00000114742.9,0,0,0,0,32.1021,0,0,0,0,0
ENSG00000114744,51122,chr3:149456256-149470286_COMMD2_ENSG00000114744.4,0,0,0,0,0,0.141147,0.165161,0,260.851,12.9543
ENSG00000114745,64689,chr3:39093488-39180394_GORASP1_ENSG00000114745.9,0,0,0,0,0,0,0,0,0,0
