EnsemblGeneID,GeneID,Var1,RHC3546__Tcell__#C6E879,RHC4045__MastCell__#E596C5,RHC4053__Tcell__#C6E879,RHC4747__Tcell__#C6E879,RHC4771__Tcell__#C6E879,RHC4776__Tcell__#C6E879,RHC4804__Tcell__#C6E879,RHL2752__Tcell__#C6E879,RHC5620__Tcell__#C6E879,RHC5646__Tcell__#C6E879,RHC5699__Tcell__#C6E879,RHC5702__Tcell__#C6E879,RHC5827__Tcell__#C6E879,RHC5910__Tcell__#C6E879,RHC5982__Tcell__#C6E879,RHC5995__Tcell__#C6E879,RHC6004__Tcell__#C6E879
ENSG00000132680,22889,chr1:155882833-155904191_KIAA0907_ENSG00000132680.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.74,0,32.8383
ENSG00000132681,480,chr1:160121359-160156767_ATP1A4_ENSG00000132681.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132688,10763,chr1:156638554-156647189_NES_ENSG00000132688.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132692,63827,chr1:156611181-156631216_BCAN_ENSG00000132692.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132693,1401,chr1:159682078-159684379_CRP_ENSG00000132693.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132694,9826,chr1:156904631-157015162_ARHGEF11_ENSG00000132694.14,0,0,0,0,0,0,0,0,0,0,0.115504,0,0,0,0,0,0
ENSG00000132698,57111,chr1:156030950-156040295_RAB25_ENSG00000132698.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132702,60484,chr1:156589085-156595517_HAPLN2_ENSG00000132702.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132703,325,chr1:159557614-159558655_APCS_ENSG00000132703.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132704,79368,chr1:157715522-157746922_FCRL2_ENSG00000132704.11,0,0,0,0,0,0,2.14143,0,0,0,0,0,0,0,1.22923,0,0
ENSG00000132716,50717,chr1:160185504-160256138_DCAF8_ENSG00000132716.14,105.309,0,0,0,17.4627,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132718,23208,chr1:155829299-155854990_SYT11_ENSG00000132718.7,0,0,0,0.29883,0,0,0,0,0,0,0,189.045,11.8947,0,0,0,0
ENSG00000132740,3508,chr11:68671309-68708070_IGHMBP2_ENSG00000132740.4,102.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132744,91703,chr11:67410025-67418130_ACY3_ENSG00000132744.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132746,222,chr11:67429632-67448671_ALDH3B2_ENSG00000132746.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132749,9633,chr11:68474907-68519032_MTL5_ENSG00000132749.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132763,25974,chr1:45959537-45988719_MMACHC_ENSG00000132763.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132768,1802,chr1:44435671-44439041_DPH2_ENSG00000132768.9,11.0809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132773,114034,chr1:45794834-45956872_TOE1_ENSG00000132773.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132780,4678,chr1:46049517-46084566_NASP_ENSG00000132780.12,538.019,1076.7,0,0,0,0,38.232,0,3.97442,0,0,45.59,2747.24,5672.86,338.752,11.6524,298.929
ENSG00000132781,4595,chr1:45794834-45956872_MUTYH_ENSG00000132781.13,85.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132792,56259,chr20:36322407-36500531_CTNNBL1_ENSG00000132792.14,0,621.279,0,0,0,0,0,0,0,10.3103,1.85746,134.06,0,1.1456,0,140.504,0
ENSG00000132793,64900,chr20:39969559-39995467_LPIN3_ENSG00000132793.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132801,140831,chr20:44486255-44507761_ZSWIM3_ENSG00000132801.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132819,55544,chr20:55959215-55984389_RBM38_ENSG00000132819.12,0.824959,0,0,0,0,0,38.177,0,0,0,0,0,0,0,0.656116,0,0
ENSG00000132821,128434,chr20:36531498-36573752_VSTM2L_ENSG00000132821.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132823,51526,chr20:42825135-42839431_OSER1_ENSG00000132823.6,0,0,0,1580.83,0,0,755.675,0,0,0,0,0.320393,0,0,0,0,0
ENSG00000132824,10955,chr20:43124861-43150750_SERINC3_ENSG00000132824.9,2.73703,0,0,1355.19,0,0,0,0,0,0,0,58.5317,0,632.16,0,0,12.8959
ENSG00000132825,5509,chr20:58508818-58523735_PPP1R3D_ENSG00000132825.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132837,29958,chr5:78293437-78531861_DMGDH_ENSG00000132837.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132840,23743,chr5:78293437-78531861_BHMT2_ENSG00000132840.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132842,8546,chr5:77296348-77590579_AP3B1_ENSG00000132842.9,0,0,0,0,0,0,0,0,819.818,0,0,0,1.53596,0,0,0,45.996
ENSG00000132846,84327,chr5:76367896-76462734_ZBED3_ENSG00000132846.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132849,10207,chr1:62208148-62629592_INADL_ENSG00000132849.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132854,163782,chr1:62702650-62785085_KANK4_ENSG00000132854.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132855,27329,chr1:62920398-63153969_ANGPTL3_ENSG00000132855.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132872,6860,chr18:40847842-40857615_SYT4_ENSG00000132872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132874,8170,chr18:42792959-43332485_SLC14A2_ENSG00000132874.9,2.61518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132879,93611,chr1:11708423-11723384_FBXO44_ENSG00000132879.9,81.2523,0,0,0,0,0,3.43923,36.0151,0,0,0,0,53.2285,0,0,0,0
ENSG00000132881,79363,chr1:16558194-16563657_RSG1_ENSG00000132881.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132906,842,chr1:15783222-15853029_CASP9_ENSG00000132906.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132911,56923,chr5:151771092-151812929_NMUR2_ENSG00000132911.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132912,51164,chr5:150088001-150138671_DCTN4_ENSG00000132912.8,0,0,0,0,12.4107,0,0,0,0,982.508,0,290.306,0,0,0,0,0
ENSG00000132915,5145,chr5:149237518-149324356_PDE6A_ENSG00000132915.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132932,51761,chr13:25946208-26599989_ATP8A2_ENSG00000132932.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132938,23281,chr13:29598747-30077892_MTUS2_ENSG00000132938.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132950,9205,chr13:20397621-20437776_ZMYM5_ENSG00000132950.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132952,10208,chr13:31191829-31233686_USPL1_ENSG00000132952.7,531.24,0,0,0,23.5687,0,2.53002,0,0,0,0,0,0,0,0,0,0
ENSG00000132953,64328,chr13:21351468-21477187_XPO4_ENSG00000132953.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132958,93492,chr13:19997016-20110903_TPTE2_ENSG00000132958.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721202,0,0
ENSG00000132963,51371,chr13:29233240-29253062_POMP_ENSG00000132963.7,18.0572,0,260.517,396.935,0,0,105.496,4.54905,24.7272,0,0,4.70734,0,0.778547,0,0,5.37946
ENSG00000132964,1024,chr13:26828275-26979375_CDK8_ENSG00000132964.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.294
ENSG00000132965,241,chr13:31309644-31338556_ALOX5AP_ENSG00000132965.5,0,847.288,977.796,310.175,0,0,575.438,2309.72,0,3.09303,0,2720.29,2555.44,125.198,196.754,0,2.23598
ENSG00000132970,10810,chr13:27131839-27263085_WASF3_ENSG00000132970.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132972,56163,chr13:25338289-25454059_RNF17_ENSG00000132972.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132975,2835,chr13:27329340-27334922_GPR12_ENSG00000132975.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133019,1131,chr1:239549864-240080255_CHRM3_ENSG00000133019.7,0,0.0783529,0,0,0,0,0,0,0.15484,0.682318,0,0,0,30.2172,0.103157,0,0
ENSG00000133020,4626,chr17:10286448-10527203_MYH8_ENSG00000133020.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133026,4628,chr17:8316448-8534079_MYH10_ENSG00000133026.8,0.560586,0,0,0,0,0,0,0,0,0,6.16717,0,0,0,0,0,0
ENSG00000133027,10400,chr17:17408876-17513799_PEMT_ENSG00000133027.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133028,6341,chr17:10583653-10718481_SCO1_ENSG00000133028.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853084,0,0,0
ENSG00000133030,23164,chr17:16945858-17140502_MPRIP_ENSG00000133030.15,0.263809,0,1.98315,10.7334,0,0,0,0,0,4.98218,3.23959,0,0,17.3344,0,0.714513,3.02347
ENSG00000133048,1116,chr1:203148058-203155877_CHI3L1_ENSG00000133048.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133055,4608,chr1:203136938-203144941_MYBPH_ENSG00000133055.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133056,5287,chr1:204346977-204463852_PIK3C2B_ENSG00000133056.9,0.190137,0,0.800058,0,0,0,0,0,0,0,159.715,0,0,0,0,0,0
ENSG00000133059,25778,chr1:205111631-205180727_DSTYK_ENSG00000133059.12,0,0,0,0,0,0,0,0.678156,0,0.146077,0,0,0,0,0,0,0
ENSG00000133063,1118,chr1:203181954-203242769_CHIT1_ENSG00000133063.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759873
ENSG00000133065,254428,chr1:205758220-205782876_SLC41A1_ENSG00000133065.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3833,0,12.3806
ENSG00000133067,59352,chr1:202163028-202288909_LGR6_ENSG00000133067.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133069,9911,chr1:205197303-205242471_TMCC2_ENSG00000133069.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133083,9201,chr13:36345477-36705443_DCLK1_ENSG00000133083.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133101,8900,chr13:37005966-37017019_CCNA1_ENSG00000133101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133103,57511,chr13:40229763-40365802_COG6_ENSG00000133103.12,0,0,0,0,0,0,0,0,0,0,0,0,0.102038,0,0,0,0
ENSG00000133104,23111,chr13:36875774-36944317_SPG20_ENSG00000133104.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133105,122042,chr13:32313673-32377009_RXFP2_ENSG00000133105.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133106,94240,chr13:43460523-43566407_EPSTI1_ENSG00000133106.10,0,0,0,14.3718,0,0,4.31123,0,0,0,0,0,0,0,0,895.953,1304.68
ENSG00000133107,7223,chr13:38210772-38444562_TRPC4_ENSG00000133107.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133110,10631,chr13:38136719-38172981_POSTN_ENSG00000133110.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133111,5994,chr13:37393360-37403241_RFXAP_ENSG00000133111.3,0,0,0,0,0,0,0,0,352.031,0,0,0,0,0,0,0,0
ENSG00000133112,7178,chr13:45911007-45965872_TPT1_ENSG00000133112.12,975.633,2507.46,1159.09,4181.8,610.291,171.021,698.12,7767.34,1448.53,768.254,482.229,107.374,335.463,8.71757,30.9364,39.9748,607.901
ENSG00000133114,55425,chr13:45513383-45657260_GPALPP1_ENSG00000133114.13,0,0,0,0,5.0691,0,0,0,0,0,0,0,0,0,0,0,1.63291
ENSG00000133115,161003,chr13:39540061-39565203_STOML3_ENSG00000133115.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133116,9365,chr13:33590206-33640282_KL_ENSG00000133116.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133119,5983,chr13:34392185-34540695_RFC3_ENSG00000133119.8,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0269,0,0,75.8862
ENSG00000133121,90627,chr13:33677271-33924767_STARD13_ENSG00000133121.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133124,8471,chrX:107963178-107982133_IRS4_ENSG00000133124.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133131,79710,chrX:106045909-106243474_MORC4_ENSG00000133131.10,0.558042,0,0,0.61329,0,0,0.641156,48.744,0.368774,1.08389,0,0.953789,1.67046,0.436314,2.71812,0,2.73027
ENSG00000133134,84707,chrX:102564273-102565974_BEX2_ENSG00000133134.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133135,79589,chrX:105937023-106040223_RNF128_ENSG00000133135.9,0,0,0,0,0,0,0,4.17645,0,0,0,0,0,0,0,0,0
ENSG00000133138,54885,chrX:106045909-106243474_TBC1D8B_ENSG00000133138.15,1.3649,0.303523,0.0796972,0,0.59916,0,0,0,0,0.754386,0,0.330383,0.0995835,0,1.32532,2.69758,3.02903
ENSG00000133142,79921,chrX:102831158-102842657_TCEAL4_ENSG00000133142.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133169,55859,chrX:102317578-102319168_BEX1_ENSG00000133169.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133193,84923,chr17:71161115-71258491_FAM104A_ENSG00000133193.8,0,0,0,0,0,0,96.4884,13.8056,0.257817,0,0,1.99561,0,0,0.401993,573.747,151.467
ENSG00000133195,201266,chr17:70642087-71088851_SLC39A11_ENSG00000133195.7,11.4904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133216,2048,chr1:23037331-23241818_EPHB2_ENSG00000133216.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133226,10250,chr1:24958206-24999758_SRRM1_ENSG00000133226.12,5.84026,0.690879,855.097,321.494,0,637.184,31.3781,223.409,46.4039,0,1446.79,0,774.431,5248.9,0,1643.94,578.899
ENSG00000133243,55643,chr19:1985446-2034880_BTBD2_ENSG00000133243.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133246,84106,chr19:8554939-8567996_PRAM1_ENSG00000133246.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133247,84787,chr19:55851220-55859488_SUV420H2_ENSG00000133247.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133250,84330,chr19:8575461-8579048_ZNF414_ENSG00000133250.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133256,5158,chr4:619372-664571_PDE6B_ENSG00000133256.8,0,0,0,286.542,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133265,23640,chr19:55773598-55791749_HSPBP1_ENSG00000133265.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133275,1455,chr19:1941187-1981337_CSNK1G2_ENSG00000133275.11,0.97435,0,0,0,0,0,0,0,0,0,11.9716,0,0,0,0,0,0
ENSG00000133302,84250,chr5:93488670-94620279_ANKRD32_ENSG00000133302.8,0,0,0,30.4567,0,0,0,0,0,0,0,0,0,1572.88,0,795.34,0.131491
ENSG00000133313,55748,chr18:72163050-72188366_CNDP2_ENSG00000133313.10,0,0,0,84.8934,66.3083,0,2308.57,20.3285,0,281.504,0,0,0,0,0,0,0
ENSG00000133315,28992,chr11:63742078-63933578_MACROD1_ENSG00000133315.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133316,54663,chr11:62599705-62609281_WDR74_ENSG00000133316.11,10.2514,0,0,0,159.979,0,0,0,0,2075.73,0,0,0,0,0,0,0
ENSG00000133317,85329,chr11:63273555-63284246_LGALS12_ENSG00000133317.10,0,123.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133318,10313,chr11:63448917-63527363_RTN3_ENSG00000133318.9,0,0,0,0,0,0,0,0,2.81772,0,0,0,0,0,0,0,0
ENSG00000133321,5920,chr11:63304280-63313934_RARRES3_ENSG00000133321.6,1289.71,0,0,828.242,3721.03,13.4015,1318.94,1929.01,890.972,0,0,221.823,0,239.51,0,0,188.494
ENSG00000133328,54979,chr11:63320241-63330855_HRASLS2_ENSG00000133328.3,0,0,0,0,0,0,0,0,0,0,0,0,1.27696,0,0,0,0
ENSG00000133392,4629,chr16:15737123-15950890_MYH11_ENSG00000133392.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133393,123811,chr16:15959576-15982482_FOPNL_ENSG00000133393.8,0,0,0,0,0,0,0,0,0,0,0,17.9481,0,0,0,0,0
ENSG00000133398,84246,chr5:6371993-6378707_MED10_ENSG00000133398.3,48.1245,0,0,0,0,0,0,0,0,822.883,0,24.7236,1.11931,0,234.173,0,0
ENSG00000133401,23037,chr5:31639516-32122047_PDZD2_ENSG00000133401.11,0.657293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133422,22880,chr22:31318294-31364284_MORC2_ENSG00000133422.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133424,9215,chr22:33558211-34318829_LARGE_ENSG00000133424.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133433,653689,chr22:24299600-24303373_GSTT2B_ENSG00000133433.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133454,84700,chr22:26138110-26427007_MYO18B_ENSG00000133454.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133460,66035,chr22:24198613-24241117_SLC2A11_ENSG00000133460.15,0.349996,0,0,0,0,0,0,0,0,17.9393,0,2.63298,0,0,0,0,0
ENSG00000133466,114904,chr22:37521877-37595425_C1QTNF6_ENSG00000133466.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133475,728441,chr22:21562261-21581926_GGT2_ENSG00000133475.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133477,113828,chr22:40390952-40440534_FAM83F_ENSG00000133477.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133488,284904,chr22:30879340-30901698_SEC14L4_ENSG00000133488.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133561,474344,chr7:150322462-150329473_GIMAP6_ENSG00000133561.11,0,0,0.38027,0,0,0,0,0,93.8826,0,0,2.65681,49.8629,0,0,0,256.217
ENSG00000133574,55303,chr7:150264364-150271041_GIMAP4_ENSG00000133574.5,72.8695,0,0,0,0,0,0,0,1453.66,0,0,0,0,2.22329,0,0,7.78673
ENSG00000133597,90956,chr7:140218219-140624564_ADCK2_ENSG00000133597.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133606,23608,chr7:140152839-140179369_MKRN1_ENSG00000133606.6,0,57.7687,0,9.48583,69.9471,0,0,0,0,0,0,0,1617.57,0,0,0,146.005
ENSG00000133612,116988,chr7:150782917-150841523_AGAP3_ENSG00000133612.14,0,0,0,0,0,0,0,0,0,0,0,0,0.174012,0,24.0383,0,0
ENSG00000133619,84626,chr7:149411871-149431664_KRBA1_ENSG00000133619.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133624,79970,chr7:149244244-149321843_ZNF767_ENSG00000133624.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133627,57180,chr7:152456833-152552463_ACTR3B_ENSG00000133627.13,0,0,0,0,0.444017,0,0,0,0,0,0,0,0,0.217429,0,0,0
ENSG00000133636,4922,chr12:86268072-86276770_NTS_ENSG00000133636.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133639,694,chr12:92378755-92583436_BTG1_ENSG00000133639.3,944.634,5.78079,85.8216,757.243,571.321,458.458,214.822,171.024,1.49339,297.563,601.866,0,1014.41,416.427,0,746.588,94.7227
ENSG00000133640,84125,chr12:85430091-85657002_LRRIQ1_ENSG00000133640.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133641,91298,chr12:88373815-88535993_C12orf29_ENSG00000133641.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133657,79572,chr3:194123400-194239008_ATP13A3_ENSG00000133657.10,0,0,0,0,0,0,0,0,22.5189,0,0,0,0.0969211,0,0,0,33.3221
ENSG00000133661,6441,chr10:81664653-81742370_SFTPD_ENSG00000133661.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133665,84332,chr10:82095860-82127829_DYDC2_ENSG00000133665.8,0,0,0.273878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133678,80195,chr10:81806615-81852313_TMEM254_ENSG00000133678.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133687,83857,chr12:29653772-29937692_TMTC1_ENSG00000133687.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133703,3845,chr12:25348149-25403870_KRAS_ENSG00000133703.7,0,0,0,0,0,0,0,0,0,0,0,0,8.17646,0,0,0,0
ENSG00000133704,10526,chr12:30781921-30848920_IPO8_ENSG00000133704.5,0,0,0,0,0,37.9769,0,0,0,1320.78,0,0,0,0,0,0,0
ENSG00000133706,51520,chr5:145463948-145562223_LARS_ENSG00000133706.13,0,0.152086,514.693,0,0,52.3158,0,1.4456,0,1037.89,0,0,0,0,0.288252,0,0
ENSG00000133710,11005,chr5:147405245-147516852_SPINK5_ENSG00000133710.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133731,3612,chr8:82570195-82598928_IMPA1_ENSG00000133731.5,0,0,0,0,328.562,46.7938,0,162.457,0,0,0,108.416,0,0,0,0,0.636535
ENSG00000133739,85444,chr8:86019381-86058311_LRRCC1_ENSG00000133739.11,0,2.80275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133740,1875,chr8:86089459-86132650_E2F5_ENSG00000133740.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133742,759,chr8:86239836-86393722_CA1_ENSG00000133742.9,0,0,0,0,0,0,0,0,0,0,0,1.39687,0,5.44328,0,0,0
ENSG00000133773,29080,chr12:82617459-82873015_CCDC59_ENSG00000133773.7,0,0,0,0,0,0,125.151,0,0,0,0,45.5999,0,43.1617,0,130.898,0
ENSG00000133789,23075,chr11:9685623-9774538_SWAP70_ENSG00000133789.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133794,406,chr11:13298198-13408813_ARNTL_ENSG00000133794.13,0,0,0,0,0,0,0,290.401,0,0,0,35.4568,6.61487,0,3.97016,0,111.423
ENSG00000133800,10894,chr11:10562818-10715535_LYVE1_ENSG00000133800.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133805,272,chr11:10329859-10529126_AMPD3_ENSG00000133805.11,0,0,0,0,172.992,0,0,0,0,0,0,1.49236,0,0,0,0,0
ENSG00000133812,81846,chr11:9776316-10315754_SBF2_ENSG00000133812.10,7.68263,0.0532417,0.060657,0,0,0,0.274952,0,0,0.35781,0.0970027,1.56522,1.48506,0,1.56316,0,1.20733
ENSG00000133818,22800,chr11:14299471-14386052_RRAS2_ENSG00000133818.8,0,0,1959,2.88158,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133835,3295,chr5:118788137-118972894_HSD17B4_ENSG00000133835.10,122.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133858,196441,chr12:72003251-72097836_ZFC3H1_ENSG00000133858.11,0,0,0,0.998473,0,132.297,645.634,14.5827,0,3.19004,0,0,0,890.798,0,0,277.698
ENSG00000133863,56154,chr8:30689059-30748122_TEX15_ENSG00000133863.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133872,51669,chr8:29920527-29940983_TMEM66_ENSG00000133872.9,286.533,0,2935.67,972.248,90.5326,0.628465,408.413,0,0.438668,16.9328,0,997.281,1.04606,1.92118,0,0,262.008
ENSG00000133874,79845,chr8:33405272-33424643_RNF122_ENSG00000133874.1,0,0,0,0,98.8842,0,21.6827,0,0,0,0,0,0,0,0,0,0
ENSG00000133878,78986,chr8:33448855-33457624_DUSP26_ENSG00000133878.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133884,5977,chr11:65101224-65120720_DPF2_ENSG00000133884.5,0,0,0,0,4.70542,0,0,0,1.14879,0,0,4.16323,0,0,0,0,0
ENSG00000133895,4221,chr11:64570981-64578766_MEN1_ENSG00000133895.10,0,0,0,0,0,0,0,2.12275,0,0,0,0,0,0,0,0,0
ENSG00000133935,11161,chr14:76041230-76550928_C14orf1_ENSG00000133935.6,0,0,0,0,0,0,0,0,0,486.042,0,3.37858,0,0,0,0.363308,0
ENSG00000133937,145258,chr14:95234552-95236562_GSC_ENSG00000133937.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133943,80017,chr14:91336798-91691976_C14orf159_ENSG00000133943.16,0.58101,0.991805,0,8.4683,94.8153,0,0,0,0,936.152,3.79246,0,0,0,0,11.0054,12.7777
ENSG00000133958,57578,chr14:93799564-94174222_UNC79_ENSG00000133958.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133961,8650,chr14:73741814-73943880_NUMB_ENSG00000133961.15,46.394,0,0,1.36593,0,0,0,0,0,0,481.765,0,1.53723,0,0,0,0
ENSG00000133962,79820,chr14:92047039-92333880_CATSPERB_ENSG00000133962.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133980,55237,chr14:74769771-74826711_VRTN_ENSG00000133980.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
